organ.hubmap_id	organ.submission_id	samples_without_location_sub_id	samples_without_location_hubmap_id	sample_types	dataset_hubmap_id	organ.group_name	organ.created_by_user_email
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM984.LZDJ.635	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM239.XXRN.647	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM852.VSBC.572	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM575.XFCT.276	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM495.KSXC.638	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM532.DJRB.464	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM259.BPTK.843	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM853.GWTP.895	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM973.ZVNB.886	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM864.XMFH.374	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM488.CHLD.467	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM793.TLPP.486	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM729.KJWJ.742	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM456.HFJD.657	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM639.SPNR.589	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM633.LKWQ.696	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM859.VRNW.383	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM372.WXSK.584	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM442.DGFV.995	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM679.RWJH.877	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM888.MQJH.424	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM538.ZGLW.939	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM859.HQTC.955	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM977.LLMG.325	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-1]	[HBM665.QHRJ.735,HBM768.JFFX.496]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM783.ZJCH.496	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-2]	[HBM665.QHRJ.735,HBM482.CTJH.452]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM797.PDPS.368	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM265.NXDR.935	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM375.KNVL.645	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM444.BXPJ.728	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM678.FRJC.827	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM398.CFZH.458	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM523.FKWF.269	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM834.TDFD.294	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM974.LTFV.443	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM699.QHSP.975	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM764.WVJF.756	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM792.SPTN.838	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM969.DHDC.536	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM749.GLPZ.244	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-1-3]	[HBM665.QHRJ.735,HBM859.RVVQ.694]	[organ_piece,cryosections_curls_from_fresh_frozen_oct]	HBM383.VBHR.464	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-1,UCSD0006-RK-1-2,UCSD0006-RK-1-2-1]	[HBM665.QHRJ.735,HBM825.JNCD.334,HBM555.DMJM.538]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM986.LCXK.874	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM875.XDQQ.848	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM325.KSWT.236	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM342.MWMW.936	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM548.WNVT.322	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM886.SLWK.262	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM759.ZKDS.894	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM833.HFSG.364	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM656.KZXP.658	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM742.GTJJ.334	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM363.NSBV.432	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM955.PGHM.728	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM862.PKSC.458	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM258.XBKC.273	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM275.DGCJ.895	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM469.WGXL.377	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-1]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM988.KJSW.827]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM347.RFGL.437	University of California San Diego TMC	salamond@wustl.edu
HBM482.CMSP.343	UCSD0006-RK	[UCSD0006-RK-2,UCSD0006-RK-2-1,UCSD0006-RK-2-1-2]	[HBM546.MRXS.294,HBM534.KCDB.944,HBM357.GFGB.596]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM295.RWKD.224	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-2,UCSD0008-RK-2-1,UCSD0008-RK-2-1-1]	[HBM388.JHCR.587,HBM876.SJWP.278,HBM986.FGJM.339]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM826.RGXW.276	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM545.VTQM.594	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM684.LRVL.722	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM477.SGMX.842	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM298.KXFW.694	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM699.NGDQ.539	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM769.NLGR.528	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM348.QZFH.528	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM728.XPZZ.359	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM427.HSPX.458	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM672.VWPP.454	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM433.XBGK.479	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM699.DNQV.357	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM564.KDDS.745	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM562.WTFG.364	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM367.THWT.587	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM669.VQFV.937	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM556.GXMS.552	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-1,UCSD0008-RK-1-1,UCSD0008-RK-1-1-1]	[HBM763.BTMG.534,HBM347.DKWD.579,HBM948.BKQZ.698]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM849.GHJN.299	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM422.MKWK.448	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM562.WZFC.994	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM882.NBFK.489	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM727.FSWS.736	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM335.XXBG.857	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM296.PCFN.989	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM257.DBNG.933	University of California San Diego TMC	salamond@wustl.edu
HBM873.GWSV.935	UCSD0008-RK	[UCSD0008-RK-3,UCSD0008-RK-3-1,UCSD0008-RK-3-1-1]	[HBM872.VTRJ.863,HBM734.MCNP.326,HBM658.PZGT.855]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM522.LXLF.753	University of California San Diego TMC	salamond@wustl.edu
